source_id,index,layer_id,name,path,kind,visible,effective_visible,opacity,blend_mode,bbox,group,has_mask,has_pixels,usage_status,asset_ids,semantic_name,source_sha256
residential,[68],64,【知设网独家分享】www.zhishew.com,/【知设网独家分享】www.zhishew.com,type,True,True,255,norm,"[5894, 2349, 6216, 2428]",False,False,True,source_only,[],,75e83bb51e49ba580ab43976222c04cb92795163b9059addd6cbb6579e9bfb7e
residential,[69],61,【知设网独家分享】www.zhishew.com,/【知设网独家分享】www.zhishew.com,type,True,True,255,norm,"[5842, 1124, 6258, 1200]",False,False,True,source_only,[],,75e83bb51e49ba580ab43976222c04cb92795163b9059addd6cbb6579e9bfb7e
residential,[70],169,【知设网独家分享】www.zhishew.com,/【知设网独家分享】www.zhishew.com,pixel,True,True,255,norm,"[838, 693, 7012, 2901]",False,False,True,source_only,[],,75e83bb51e49ba580ab43976222c04cb92795163b9059addd6cbb6579e9bfb7e
residential,[71],171,【知设网独家分享】www.zhishew.com,/【知设网独家分享】www.zhishew.com,pixel,True,True,217,norm,"[850, 698, 1535, 1372]",False,False,True,source_only,[],,75e83bb51e49ba580ab43976222c04cb92795163b9059addd6cbb6579e9bfb7e
residential,[72],170,【知设网独家分享】www.zhishew.com,/【知设网独家分享】www.zhishew.com,pixel,True,True,255,norm,"[860, 727, 1536, 1378]",False,False,True,source_only,[],,75e83bb51e49ba580ab43976222c04cb92795163b9059addd6cbb6579e9bfb7e
residential,[73],51,【知设网独家分享】www.zhishew.com,/【知设网独家分享】www.zhishew.com,pixel,False,False,255,norm,"[860, 0, 10101, 5693]",False,False,True,source_only,[],,75e83bb51e49ba580ab43976222c04cb92795163b9059addd6cbb6579e9bfb7e
landscape,[0],1,背景,/背景,pixel,True,True,255,norm,"[0, 0, 3482, 3308]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[1],18,图层 2,/图层 2,pixel,True,True,255,norm,"[0, 0, 2874, 3308]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[2],288,图层 36,/图层 36,pixel,True,True,255,norm,"[0, 0, 3322, 3308]",False,False,True,extracted,"[""M-G01""]",细颗粒草地基底,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[3],289,图层 37,/图层 37,pixel,True,True,255,over,"[0, 0, 2912, 3308]",False,False,True,extracted,"[""M-G02""]",自然草地叠加肌理,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[4],290,曲线 1,/曲线 1,curves,True,True,255,norm,"[0, 0, 0, 0]",False,True,False,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[5],292,自然饱和度 1,/自然饱和度 1,vibrance,True,True,255,norm,"[0, 0, 0, 0]",False,True,False,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[6],72,DS设计素材5,/DS设计素材5,pixel,False,False,255,over,"[0, 0, 2874, 3308]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[7],64,图层 11,/图层 11,pixel,True,True,255,norm,"[0, 0, 3098, 3308]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[8],66,图层 12,/图层 12,pixel,True,True,255,norm,"[565, 1289, 1465, 2080]",False,True,True,extracted,"[""M-P01""]",浅灰条石铺装,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[9],68,图层 13,/图层 13,pixel,True,True,255,norm,"[1267, 1532, 1611, 1719]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[10],47,图层 3,/图层 3,pixel,True,True,255,norm,"[999, 514, 1855, 1692]",False,False,True,extracted,"[""M-P02""]",暖褐斑驳铺装,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[11],53,图层 6,/图层 6,pixel,True,True,255,norm,"[866, 421, 2637, 3143]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[12],54,图层 7,/图层 7,pixel,True,True,255,norm,"[898, 465, 2319, 3020]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[13],55,图层 8,/图层 8,pixel,True,True,255,norm,"[257, 1529, 1817, 2955]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[14],294,图层 39,/图层 39,pixel,True,True,255,norm,"[139, 1228, 1804, 3172]",False,False,True,extracted,"[""M-W01""]",蓝绿斑驳水面,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[15],70,图层 14,/图层 14,pixel,True,True,179,norm,"[800, 1719, 1130, 1969]",False,False,True,extracted,"[""M-S01""]",白色喷水水花,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[16],71,54,/54,pixel,True,True,179,norm,"[739, 1793, 1069, 2043]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[17],63,图层 10,/图层 10,pixel,True,True,255,norm,"[1607, 1762, 2765, 2670]",False,True,True,extracted,"[""M-D01""]",棕灰细木板,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[18],51,图层 5,/图层 5,pixel,True,True,255,mul ,"[973, 548, 2257, 2996]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[19],109,图层 19,/图层 19,pixel,True,True,102,norm,"[1413, 571, 1509, 592]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[20],180,背景 副本,/背景 副本,pixel,True,True,255,norm,"[0, 0, 3099, 3308]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[21],105,DS设计素材2,/DS设计素材2,pixel,True,True,179,norm,"[1211, 553, 1963, 2227]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[22],107,图层 17,/图层 17,pixel,True,True,179,norm,"[1085, 509, 2448, 3039]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[23],112,图层 22,/图层 22,pixel,True,True,179,norm,"[1162, 687, 2088, 2784]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[24],108,DS设计素材,/DS设计素材,pixel,True,True,77,norm,"[1092, 509, 2512, 3038]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[25],102,图层 15,/图层 15,pixel,True,True,179,norm,"[1321, 1442, 1351, 1482]",False,False,True,extracted,"[""M-H01""]",俯视步行人物,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[26],104,图层 16,/图层 16,pixel,True,True,255,norm,"[1732, 1862, 1784, 1911]",False,False,True,extracted,"[""M-H02""]",俯视活动人物,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[27],111,图层 21,/图层 21,pixel,True,True,87,norm,"[1063, 506, 2458, 3010]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[28],110,图层 20,/图层 20,pixel,True,True,179,norm,"[1069, 496, 2406, 3015]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[29],3,77,/77,pixel,False,False,255,mul ,"[0, 0, 3482, 3308]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[30],241,图层 26,/图层 26,pixel,True,True,87,norm,"[385, 397, 2509, 2992]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[31],238,非5,/非5,pixel,True,True,128,norm,"[215, 1578, 348, 1725]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[32],239,图层 25 副本,/图层 25 副本,pixel,True,True,128,norm,"[2356, 1022, 2444, 1192]",False,False,True,extracted,"[""M-V01""]",深灰车辆,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[33],240,34,/34,pixel,True,True,128,norm,"[2810, 2637, 2921, 2805]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[34],237,图层 24,/图层 24,pixel,True,True,168,norm,"[0, 0, 3212, 3308]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[35],228,523,/523,pixel,True,True,194,mul ,"[190, 0, 2797, 3152]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[36],244,图层 27,/图层 27,pixel,True,True,255,norm,"[0, 0, 3482, 3308]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[37],259,背景 副本 7,/背景 副本 7,pixel,True,True,255,norm,"[0, 0, 3099, 3308]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[38],260,背景 副本 8,/背景 副本 8,pixel,True,True,255,norm,"[0, 0, 3099, 3308]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[39],296,图层 41,/图层 41,pixel,True,True,161,norm,"[162, 658, 2717, 2936]",False,False,True,extracted,"[""M-T01""]",中绿轻盈乔木,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[40],295,图层 40,/图层 40,pixel,True,True,196,norm,"[621, 986, 2270, 2797]",False,False,True,extracted,"[""M-T02""]",金黄疏透乔木,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[41],291,图层 38,/图层 38,pixel,True,True,201,norm,"[557, 343, 2275, 3308]",False,False,True,extracted,"[""M-T03""]",黄绿圆冠乔木,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[42],300,图层 42,/图层 42,pixel,True,True,255,norm,"[1304, 1429, 1647, 1793]",False,False,True,extracted,"[""M-T04""]",粉白花树冠,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[43],297,色阶 1,/色阶 1,levels,True,True,255,norm,"[0, 0, 0, 0]",False,True,False,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[44],298,亮度/对比度 1,/亮度/对比度 1,brightnesscontrast,True,True,255,norm,"[0, 0, 0, 0]",False,True,False,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[45],299,自然饱和度 2,/自然饱和度 2,vibrance,True,True,255,norm,"[0, 0, 0, 0]",False,True,False,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[46],282,图层 35,/图层 35,pixel,True,True,255,norm,"[0, 0, 3482, 3308]",False,False,True,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
landscape,[47],302,色彩平衡 1,/色彩平衡 1,colorbalance,True,True,255,norm,"[0, 0, 0, 0]",False,True,False,source_only,[],,5c5d30d99d9cd5754242485fd1ab07cfd29c954a2cd06115769616e7ec669a12
park,[0],1,Background,/Background,pixel,True,True,255,norm,"[0, 0, 2149, 4340]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[1],12,lawn,/lawn,pixel,True,True,255,norm,"[614, 2343, 1282, 3796]",False,False,True,extracted,"[""U-G01""]",城市公园细草地,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[2],40,bioswale,/bioswale,pixel,True,True,255,norm,"[776, 1510, 1589, 3674]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[3],47,bioswale2,/bioswale2,pixel,True,True,255,norm,"[754, 1500, 1611, 3690]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[4],34,real_lawn,/real_lawn,pixel,True,True,255,norm,"[614, 2343, 1282, 3796]",False,False,True,extracted,"[""U-G02""]",明暗草坪肌理,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[5],331,real_lawn2,/real_lawn2,pixel,True,True,255,norm,"[614, 2343, 1282, 3796]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[6],36,lawn_step,/lawn_step,pixel,True,True,255,norm,"[1080, 1604, 1554, 2696]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[7],37,real_lawn2,/real_lawn2,pixel,True,True,255,norm,"[1080, 1510, 1589, 2721]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[8],16,deck,/deck,pixel,True,True,255,norm,"[875, 2466, 1300, 3329]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[9],18,deck2,/deck2,pixel,True,True,255,norm,"[568, 2534, 1318, 3914]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[10],95,bridge,/bridge,pixel,True,True,255,norm,"[917, 3092, 1361, 3478]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[11],25,dg,/dg,pixel,True,True,255,norm,"[455, 211, 1738, 3918]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[12],26,Layer 7,/Layer 7,pixel,True,True,255,norm,"[0, 0, 0, 0]",False,False,False,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[13],30,Layer 10,/Layer 10,pixel,True,True,255,norm,"[553, 1151, 1467, 2103]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[14],29,gravel,/gravel,pixel,True,True,255,over,"[553, 1151, 1467, 2103]",False,False,True,extracted,"[""U-P03""]",深灰碎石颗粒,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[15],31,gravel_shadow,/gravel_shadow,pixel,True,True,255,norm,"[536, 1143, 1451, 2116]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[16],75,white,/white,pixel,True,True,255,norm,"[995, 2447, 1197, 2642]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[17],23,pave_path,/pave_path,pixel,True,True,255,norm,"[452, 63, 1741, 4124]",False,False,True,extracted,"[""U-P01""]",浅米色步道铺装,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[18],77,pave_crosswalk,/pave_crosswalk,pixel,True,True,255,norm,"[0, 619, 2145, 4340]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[19],228,pave_road,/pave_road,pixel,True,True,255,norm,"[117, 0, 2033, 4340]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[20],234,asphalt,/asphalt,pixel,True,True,255,norm,"[0, 898, 2149, 4340]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[21],235,sidewalk,/sidewalk,pixel,False,False,255,norm,"[0, 0, 2149, 4124]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[22],253,lanes2,/lanes2,pixel,True,True,255,norm,"[290, 0, 1901, 4340]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[23],255,lanes,/lanes,pixel,True,True,255,norm,"[503, 922, 1686, 4340]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[24],320,BOLLAD,/BOLLAD,pixel,True,True,255,norm,"[459, 779, 1730, 4117]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[25],303,car,/car,group,True,True,255,pass,"[203, 984, 1960, 3848]",True,False,False,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,"[25, 0]",305,Layer 41,/car/Layer 41,pixel,True,True,255,norm,"[286, 1948, 1960, 3848]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,"[25, 1]",306,Layer 42,/car/Layer 42,pixel,True,True,255,norm,"[203, 984, 1809, 2857]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[26],76,shadow,/shadow,pixel,True,True,255,norm,"[838, 2869, 1648, 3970]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[27],21,main path,/main path,pixel,True,True,255,norm,"[0, 0, 0, 0]",False,False,False,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[28],20,stand,/stand,pixel,True,True,255,norm,"[1086, 1581, 1531, 2656]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[29],11,pave_plaza_b,/pave_plaza_b,pixel,False,False,255,norm,"[631, 1190, 1587, 2490]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[30],159,pave_plaza_f,/pave_plaza_f,pixel,True,True,158,norm,"[631, 1190, 1587, 2490]",False,False,True,extracted,"[""U-P02""]",暖灰拼石广场,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[31],78,pave_plaza2,/pave_plaza2,pixel,True,True,255,norm,"[631, 1190, 1587, 2490]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[32],314,DOT,/DOT,pixel,True,True,255,norm,"[887, 1339, 1401, 1956]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[33],69,rockgarden copy,/rockgarden copy,pixel,True,True,64,diss,"[571, 154, 1621, 610]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[34],68,rockgarden,/rockgarden,pixel,True,True,125,norm,"[571, 154, 1621, 610]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[35],70,rockgarden,/rockgarden,pixel,True,True,255,over,"[571, 154, 1621, 610]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[36],22,paving_sample,/paving_sample,pixel,False,False,255,norm,"[728, 4042, 1104, 4340]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[37],261,smith_court,/smith_court,pixel,True,True,255,norm,"[48, 2113, 139, 2203]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[38],292,arts copy,/arts copy,pixel,True,True,255,norm,"[0, 0, 0, 0]",False,False,False,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[39],293,Layer 36,/Layer 36,pixel,True,True,255,norm,"[577, 2398, 609, 3722]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[40],291,arts,/arts,pixel,True,True,255,norm,"[0, 0, 0, 0]",False,False,False,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[41],260,smith_alley,/smith_alley,pixel,True,True,255,norm,"[0, 0, 0, 0]",False,False,False,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[42],61,Layer 14,/Layer 14,pixel,True,True,255,norm,"[0, 0, 0, 0]",False,False,False,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[43],66,bench,/bench,pixel,True,True,255,norm,"[466, 609, 1480, 3731]",False,False,True,extracted,"[""U-F02""]",长条公园坐凳,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[44],295,Layer 38,/Layer 38,pixel,True,True,255,norm,"[778, 1334, 1571, 2079]",False,False,True,extracted,"[""U-F01""]",户外桌椅组,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[45],298,Layer 40,/Layer 40,pixel,True,True,255,norm,"[0, 0, 0, 0]",False,False,False,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[46],71,seatwall,/seatwall,pixel,True,True,255,norm,"[689, 224, 1560, 614]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[47],73,Layer 18,/Layer 18,pixel,True,True,255,norm,"[940, 241, 1517, 491]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[48],74,Layer 19,/Layer 19,pixel,True,True,255,norm,"[1187, 259, 1471, 384]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[49],67,Layer 16,/Layer 16,pixel,True,True,255,norm,"[550, 2010, 774, 2218]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[50],180,base,/base,group,True,True,255,pass,"[0, 0, 2149, 4340]",True,False,False,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,"[50, 0]",2,cad_base,/base/cad_base,pixel,True,True,255,norm,"[0, 0, 2149, 4340]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,"[50, 1]",182,street,/base/street,pixel,False,False,255,norm,"[0, 0, 2149, 4132]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[51],72,rock,/rock,pixel,True,True,255,norm,"[621, 183, 1590, 489]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[52],64,water,/water,pixel,True,True,255,norm,"[63, 1241, 938, 2200]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[53],65,Layer 15,/Layer 15,pixel,True,True,148,lum ,"[582, 1241, 938, 2200]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[54],60,flower,/flower,pixel,True,True,255,norm,"[1268, 2873, 1638, 3697]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[55],57,flower,/flower,pixel,True,True,255,norm,"[1219, 3064, 1638, 3960]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[56],54,flower_all,/flower_all,pixel,True,True,255,norm,"[1007, 2153, 1639, 3894]",False,False,True,extracted,"[""U-B01""]",黄绿花境肌理,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[57],55,flower,/flower,pixel,True,True,255,norm,"[573, 2435, 1639, 4041]",False,False,True,extracted,"[""U-B02""]",粉色混合花境肌理,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[58],50,groundcover,/groundcover,pixel,True,True,255,norm,"[585, 1161, 1638, 4040]",False,False,True,extracted,"[""U-B03""]",深绿地被肌理,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,[59],269,people,/people,group,True,True,255,pass,"[0, 67, 2015, 4340]",True,False,False,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,"[59, 0]",359,Layer 63,/people/Layer 63,pixel,True,True,255,norm,"[780, 3263, 850, 3318]",False,False,True,extracted,"[""U-H01""]",草地休憩人物组,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,"[59, 1]",360,Layer 64,/people/Layer 64,pixel,True,True,255,norm,"[1076, 2679, 1127, 2716]",False,False,True,extracted,"[""U-H02""]",草地坐姿人物,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,"[59, 2]",361,Layer 65,/people/Layer 65,pixel,True,True,255,norm,"[1292, 2432, 1341, 2481]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,"[59, 3]",362,Layer 66,/people/Layer 66,pixel,True,True,255,norm,"[1390, 2458, 1430, 2521]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,"[59, 4]",38,people,/people/people,pixel,True,True,255,norm,"[681, 2815, 722, 2858]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,"[59, 5]",283,Layer 30,/people/Layer 30,pixel,True,True,255,norm,"[0, 0, 0, 0]",False,False,False,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
park,"[59, 6]",278,shadow,/people/shadow,pixel,True,True,255,norm,"[0, 86, 1702, 4093]",False,False,True,source_only,[],,7321f42b3b502255f3f30a3bb0c5a2808ee37970bde0dd43faa920c0f43e94fe
